School Name,Longitude,Latitude,Sequence
Garfield High School,-122.3503553,47.61858192,486
Garfield High School,-122.3434833,47.62390132,487
Garfield High School,-122.3423491,47.62454972,488
Garfield High School,-122.3411783,47.62499817,489
Garfield High School,-122.3403964,47.62523639,490
Garfield High School,-122.3397411,47.62539175,491
Garfield High School,-122.3386481,47.62579081,492
Garfield High School,-122.3384834,47.62622286,493
Garfield High School,-122.3382867,47.62933418,494
Garfield High School,-122.3373032,47.64187225,495
Garfield High School,-122.3365991,47.64209309,496
Garfield High School,-122.333901,47.64304726,497
Garfield High School,-122.333362,47.64323917,498
Garfield High School,-122.3313101,47.64419064,499
Garfield High School,-122.3294983,47.64587849,500
Garfield High School,-122.3285509,47.64718517,501
Garfield High School,-122.3268482,47.64887153,502
Garfield High School,-122.3256389,47.65058839,503
Garfield High School,-122.3241453,47.65193917,504
Garfield High School,-122.3216532,47.65282226,505
Garfield High School,-122.3210319,47.6526673,506
Garfield High School,-122.3191176,47.65218976,507
Garfield High School,-122.3173869,47.65099205,508
Garfield High School,-122.3172508,47.65087978,509
Garfield High School,-122.3171412,47.65078931,510
Garfield High School,-122.3169551,47.65063573,511
Garfield High School,-122.3163369,47.65012571,512
Garfield High School,-122.3153133,47.64928109,513
Garfield High School,-122.3132504,47.64793973,514
Garfield High School,-122.3107204,47.64749186,515
Garfield High School,-122.2999854,47.64714992,516
Garfield High School,-122.299128,47.64719723,517
Garfield High School,-122.2982888,47.64724353,518
Garfield High School,-122.2976351,47.64729621,519
Garfield High School,-122.2968686,47.64777432,520
Roosevelt High School,-122.3287225,47.69047064,521
Roosevelt High School,-122.3283875,47.69043952,522
Roosevelt High School,-122.3230004,47.69039693,523
Roosevelt High School,-122.3111458,47.6903333,524
Roosevelt High School,-122.3057166,47.69029555,525
Roosevelt High School,-122.2951579,47.6902293,526
Roosevelt High School,-122.2944589,47.69022463,527
Roosevelt High School,-122.2823888,47.69017539,528
Roosevelt High School,-122.2691996,47.69021613,529
Roosevelt High School,-122.2673127,47.69020058,530
Roosevelt High School,-122.2665585,47.6900686,531
Roosevelt High School,-122.2639276,47.69011196,532
Roosevelt High School,-122.2632315,47.69012044,533
Roosevelt High School,-122.26262,47.68973423,534
Roosevelt High School,-122.2620329,47.68925396,535
Roosevelt High School,-122.2604076,47.6890444,536
Roosevelt High School,-122.2582065,47.6891814,537
Roosevelt High School,-122.2564387,47.68965226,538
Roosevelt High School,-122.2548227,47.68946256,539
Roosevelt High School,-122.2466145,47.68660243,540
Roosevelt High School,-122.243875,47.683826,541
Roosevelt High School,-122.243495,47.68268123,542
Roosevelt High School,-122.2438854,47.68054086,543
Roosevelt High School,-122.2443684,47.67986101,544
Roosevelt High School,-122.2454862,47.67913727,545
Roosevelt High School,-122.245799,47.67830481,546
Roosevelt High School,-122.2471001,47.67706095,547
Roosevelt High School,-122.2484692,47.67392391,548
Roosevelt High School,-122.2496648,47.67291937,549
Roosevelt High School,-122.2503373,47.67151719,550
Roosevelt High School,-122.2520303,47.67027305,551
Roosevelt High School,-122.2540983,47.66875325,552
Roosevelt High School,-122.2546918,47.66803517,553
Roosevelt High School,-122.2548296,47.66786842,554
Roosevelt High School,-122.25558,47.66756537,555
Roosevelt High School,-122.2558098,47.66747259,556
Roosevelt High School,-122.2559743,47.66735682,557
Roosevelt High School,-122.2581059,47.66585706,558
Roosevelt High School,-122.2608814,47.66462811,559
Roosevelt High School,-122.2613001,47.66453962,560
Roosevelt High School,-122.2644067,47.66388298,561
Roosevelt High School,-122.2651967,47.66371599,562
Roosevelt High School,-122.265508,47.66049408,563
Roosevelt High School,-122.266668,47.65739834,564
Roosevelt High School,-122.2680737,47.65594917,565
Roosevelt High School,-122.2680991,47.65593592,566
Roosevelt High School,-122.2708325,47.65451056,567
Roosevelt High School,-122.2710914,47.65422997,568
Roosevelt High School,-122.2720635,47.65317637,569
Roosevelt High School,-122.2742286,47.65200043,570
Roosevelt High School,-122.273217,47.65064202,571
Roosevelt High School,-122.2730425,47.64912664,572
Roosevelt High School,-122.2735484,47.6480159,573
Roosevelt High School,-122.2749022,47.64700635,574
Roosevelt High School,-122.2753808,47.6469145,575
Roosevelt High School,-122.276827,47.64663697,576
Roosevelt High School,-122.2771667,47.64657177,577
Roosevelt High School,-122.2782666,47.64678988,578
Roosevelt High School,-122.2787533,47.64688641,579
Roosevelt High School,-122.2792933,47.64727854,580
Roosevelt High School,-122.2802839,47.64799779,581
Roosevelt High School,-122.2807687,47.64913059,582
Roosevelt High School,-122.2811223,47.64995695,583
Roosevelt High School,-122.2818059,47.65043265,584
Roosevelt High School,-122.2828936,47.65118947,585
Roosevelt High School,-122.2832132,47.65188763,586
Roosevelt High School,-122.2835536,47.65263127,587
Roosevelt High School,-122.284556,47.65303303,588
Roosevelt High School,-122.2850053,47.65321311,589
Roosevelt High School,-122.287349,47.65336343,590
Roosevelt High School,-122.2877236,47.65350705,591
Roosevelt High School,-122.2885386,47.6538196,592
Roosevelt High School,-122.2891085,47.6533048,593
Roosevelt High School,-122.289727,47.65274606,594
Roosevelt High School,-122.2906565,47.65250296,595
Roosevelt High School,-122.2926674,47.65246046,596
Roosevelt High School,-122.2943685,47.65141058,597
Roosevelt High School,-122.2949818,47.65076178,598
Roosevelt High School,-122.2957768,47.64900207,599
Roosevelt High School,-122.2966728,47.64833766,600
Roosevelt High School,-122.2968686,47.64777432,601
Roosevelt High School,-122.2976351,47.64729621,602
Roosevelt High School,-122.2982888,47.64724353,603
Roosevelt High School,-122.299128,47.64719723,604
Roosevelt High School,-122.2999854,47.64714992,605
Roosevelt High School,-122.3107204,47.64749186,606
Roosevelt High School,-122.3132504,47.64793973,607
Roosevelt High School,-122.3153133,47.64928109,608
Roosevelt High School,-122.3163369,47.65012571,609
Roosevelt High School,-122.3169551,47.65063573,610
Roosevelt High School,-122.3171412,47.65078931,611
Roosevelt High School,-122.3172508,47.65087978,612
Roosevelt High School,-122.3173869,47.65099205,613
Roosevelt High School,-122.3191176,47.65218976,614
Roosevelt High School,-122.3210319,47.6526673,615
Roosevelt High School,-122.3216532,47.65282226,616
Roosevelt High School,-122.3241453,47.65193917,617
Roosevelt High School,-122.3256389,47.65058839,618
Roosevelt High School,-122.3268482,47.64887153,619
Roosevelt High School,-122.3285509,47.64718517,620
Roosevelt High School,-122.3294983,47.64587849,621
Roosevelt High School,-122.3313101,47.64419064,622
Roosevelt High School,-122.333362,47.64323917,623
Roosevelt High School,-122.333901,47.64304726,624
Roosevelt High School,-122.3365991,47.64209309,625
